,index,userID,inTime,inLine,inStation,outTime,outLine,outStation,transfered_inTime,transfered_outTime,dayName,Day,temp,conditions,timecs
4908,11682,2003404236,2015-04-07 09:28:13,7,上海大学站,2015-04-07 10:29:45,7,静安寺,34093.0,37785.0,1,7,7.9,Overcast,3692.0
4909,11721,2102492870,2015-04-07 10:06:15,7,上海大学站,2015-04-07 10:39:27,7,静安寺,36375.0,38367.0,1,7,7.9,Overcast,1992.0
4910,1611,2102492870,2015-04-07 10:06:15,7,上海大学站,2015-04-07 10:39:27,7,静安寺,36375.0,38367.0,1,7,7.9,Overcast,1992.0
4911,11917,2700772686,2015-04-07 09:58:40,7,上海大学站,2015-04-07 10:39:32,7,静安寺,35920.0,38372.0,1,7,7.9,Overcast,2452.0
4912,1807,2700772686,2015-04-07 09:58:40,7,上海大学站,2015-04-07 10:39:32,7,静安寺,35920.0,38372.0,1,7,7.9,Overcast,2452.0
4913,11798,2302007182,2015-04-07 09:58:45,7,上海大学站,2015-04-07 10:39:32,7,静安寺,35925.0,38372.0,1,7,7.9,Overcast,2447.0
4914,1688,2302007182,2015-04-07 09:58:45,7,上海大学站,2015-04-07 10:39:32,7,静安寺,35925.0,38372.0,1,7,7.9,Overcast,2447.0
4915,1922,3002696480,2015-04-07 10:06:10,7,上海大学站,2015-04-07 10:40:04,7,静安寺,36370.0,38404.0,1,7,7.9,Overcast,2034.0
4916,12032,3002696480,2015-04-07 10:06:10,7,上海大学站,2015-04-07 10:40:04,7,静安寺,36370.0,38404.0,1,7,7.9,Overcast,2034.0
4917,11637,402539495,2015-04-07 10:07:32,7,上海大学站,2015-04-07 10:40:20,7,静安寺,36452.0,38420.0,1,7,7.9,Overcast,1968.0
4918,1527,402539495,2015-04-07 10:07:32,7,上海大学站,2015-04-07 10:40:20,7,静安寺,36452.0,38420.0,1,7,7.9,Overcast,1968.0
4919,1538,700001659,2015-04-07 10:09:23,7,上海大学站,2015-04-07 10:40:23,7,静安寺,36563.0,38423.0,1,7,7.9,Overcast,1860.0
4920,11648,700001659,2015-04-07 10:09:23,7,上海大学站,2015-04-07 10:40:23,7,静安寺,36563.0,38423.0,1,7,7.9,Overcast,1860.0
4921,11772,2203027272,2015-04-07 10:10:07,7,上海大学站,2015-04-07 10:45:02,7,静安寺,36607.0,38702.0,1,7,7.9,Overcast,2095.0
4922,1539,700270171,2015-04-07 10:10:00,7,上海大学站,2015-04-07 10:45:02,7,静安寺,36600.0,38702.0,1,7,7.9,Overcast,2102.0
4923,1662,2203027272,2015-04-07 10:10:07,7,上海大学站,2015-04-07 10:45:02,7,静安寺,36607.0,38702.0,1,7,7.9,Overcast,2095.0
4924,11649,700270171,2015-04-07 10:10:00,7,上海大学站,2015-04-07 10:45:02,7,静安寺,36600.0,38702.0,1,7,7.9,Overcast,2102.0
4925,11989,2901624869,2015-04-07 10:12:18,7,上海大学站,2015-04-07 10:45:27,7,静安寺,36738.0,38727.0,1,7,7.9,Overcast,1989.0
4926,1879,2901624869,2015-04-07 10:12:18,7,上海大学站,2015-04-07 10:45:27,7,静安寺,36738.0,38727.0,1,7,7.9,Overcast,1989.0
4927,11692,2004234284,2015-04-07 10:10:01,7,上海大学站,2015-04-07 10:45:39,7,静安寺,36601.0,38739.0,1,7,7.9,Overcast,2138.0
4928,1582,2004234284,2015-04-07 10:10:01,7,上海大学站,2015-04-07 10:45:39,7,静安寺,36601.0,38739.0,1,7,7.9,Overcast,2138.0
4929,1729,2402211505,2015-04-07 10:04:30,7,上海大学站,2015-04-07 10:49:30,7,静安寺,36270.0,38970.0,1,7,7.9,Overcast,2700.0
4930,11839,2402211505,2015-04-07 10:04:30,7,上海大学站,2015-04-07 10:49:30,7,静安寺,36270.0,38970.0,1,7,7.9,Overcast,2700.0
4931,12017,3001903200,2015-04-07 10:24:08,7,上海大学站,2015-04-07 10:56:13,7,静安寺,37448.0,39373.0,1,7,7.9,Overcast,1925.0
4932,1907,3001903200,2015-04-07 10:24:08,7,上海大学站,2015-04-07 10:56:13,7,静安寺,37448.0,39373.0,1,7,7.9,Overcast,1925.0
4933,12051,3003963846,2015-04-07 10:22:17,7,上海大学站,2015-04-07 10:58:03,7,静安寺,37337.0,39483.0,1,7,7.9,Overcast,2146.0
4934,1941,3003963846,2015-04-07 10:22:17,7,上海大学站,2015-04-07 10:58:03,7,静安寺,37337.0,39483.0,1,7,7.9,Overcast,2146.0
4935,11943,2703333146,2015-04-07 10:26:33,7,上海大学站,2015-04-07 11:02:39,7,静安寺,37593.0,39759.0,1,7,8.7,Overcast,2166.0
4936,1833,2703333146,2015-04-07 10:26:33,7,上海大学站,2015-04-07 11:02:39,7,静安寺,37593.0,39759.0,1,7,8.7,Overcast,2166.0
4937,1932,3003168252,2015-04-07 10:28:10,7,上海大学站,2015-04-07 11:02:41,7,静安寺,37690.0,39761.0,1,7,8.7,Overcast,2071.0
4938,12042,3003168252,2015-04-07 10:28:10,7,上海大学站,2015-04-07 11:02:41,7,静安寺,37690.0,39761.0,1,7,8.7,Overcast,2071.0
4939,1691,2302417365,2015-04-07 10:28:52,7,上海大学站,2015-04-07 11:02:49,7,静安寺,37732.0,39769.0,1,7,8.7,Overcast,2037.0
4940,11801,2302417365,2015-04-07 10:28:52,7,上海大学站,2015-04-07 11:02:49,7,静安寺,37732.0,39769.0,1,7,8.7,Overcast,2037.0
4941,1975,3103948463,2015-04-07 10:38:11,7,上海大学站,2015-04-07 11:13:36,7,静安寺,38291.0,40416.0,1,7,8.7,Overcast,2125.0
4942,12085,3103948463,2015-04-07 10:38:11,7,上海大学站,2015-04-07 11:13:36,7,静安寺,38291.0,40416.0,1,7,8.7,Overcast,2125.0
4943,11761,2201137413,2015-04-07 10:44:39,7,上海大学站,2015-04-07 11:18:59,7,静安寺,38679.0,40739.0,1,7,8.7,Overcast,2060.0
4944,1651,2201137413,2015-04-07 10:44:39,7,上海大学站,2015-04-07 11:18:59,7,静安寺,38679.0,40739.0,1,7,8.7,Overcast,2060.0
4945,11845,2402500681,2015-04-07 10:45:24,7,上海大学站,2015-04-07 11:19:02,7,静安寺,38724.0,40742.0,1,7,8.7,Overcast,2018.0
4946,1735,2402500681,2015-04-07 10:45:24,7,上海大学站,2015-04-07 11:19:02,7,静安寺,38724.0,40742.0,1,7,8.7,Overcast,2018.0
4947,12012,3001267506,2015-04-07 10:45:43,7,上海大学站,2015-04-07 11:19:22,7,静安寺,38743.0,40762.0,1,7,8.7,Overcast,2019.0
4948,1902,3001267506,2015-04-07 10:45:43,7,上海大学站,2015-04-07 11:19:22,7,静安寺,38743.0,40762.0,1,7,8.7,Overcast,2019.0
4949,1612,2102704696,2015-04-07 10:45:47,7,上海大学站,2015-04-07 11:19:26,7,静安寺,38747.0,40766.0,1,7,8.7,Overcast,2019.0
4950,11722,2102704696,2015-04-07 10:45:47,7,上海大学站,2015-04-07 11:19:26,7,静安寺,38747.0,40766.0,1,7,8.7,Overcast,2019.0
4951,1580,2004014901,2015-04-07 10:44:45,7,上海大学站,2015-04-07 11:19:43,7,静安寺,38685.0,40783.0,1,7,8.7,Overcast,2098.0
4952,11690,2004014901,2015-04-07 10:44:45,7,上海大学站,2015-04-07 11:19:43,7,静安寺,38685.0,40783.0,1,7,8.7,Overcast,2098.0
4953,1923,3002721574,2015-04-07 10:45:52,7,上海大学站,2015-04-07 11:20:41,7,静安寺,38752.0,40841.0,1,7,8.7,Overcast,2089.0
4954,12033,3002721574,2015-04-07 10:45:52,7,上海大学站,2015-04-07 11:20:41,7,静安寺,38752.0,40841.0,1,7,8.7,Overcast,2089.0
4955,11834,2402004160,2015-04-07 11:10:03,7,上海大学站,2015-04-07 11:41:15,7,静安寺,40203.0,42075.0,1,7,8.7,Overcast,1872.0
4956,1724,2402004160,2015-04-07 11:10:03,7,上海大学站,2015-04-07 11:41:15,7,静安寺,40203.0,42075.0,1,7,8.7,Overcast,1872.0
4957,11684,2003584643,2015-04-07 11:12:40,7,上海大学站,2015-04-07 11:46:33,7,静安寺,40360.0,42393.0,1,7,8.7,Overcast,2033.0
4958,1574,2003584643,2015-04-07 11:12:40,7,上海大学站,2015-04-07 11:46:33,7,静安寺,40360.0,42393.0,1,7,8.7,Overcast,2033.0
4959,1864,2803725069,2015-04-07 11:18:01,7,上海大学站,2015-04-07 11:53:00,7,静安寺,40681.0,42780.0,1,7,8.7,Overcast,2099.0
4960,11974,2803725069,2015-04-07 11:18:01,7,上海大学站,2015-04-07 11:53:00,7,静安寺,40681.0,42780.0,1,7,8.7,Overcast,2099.0
4961,11754,2104600582,2015-04-07 11:17:18,7,上海大学站,2015-04-07 11:55:44,7,静安寺,40638.0,42944.0,1,7,8.7,Overcast,2306.0
4962,1644,2104600582,2015-04-07 11:17:18,7,上海大学站,2015-04-07 11:55:44,7,静安寺,40638.0,42944.0,1,7,8.7,Overcast,2306.0
4963,1528,500173892,2015-04-07 11:25:54,7,上海大学站,2015-04-07 11:57:28,7,静安寺,41154.0,43048.0,1,7,8.7,Overcast,1894.0
4964,11638,500173892,2015-04-07 11:25:54,7,上海大学站,2015-04-07 11:57:28,7,静安寺,41154.0,43048.0,1,7,8.7,Overcast,1894.0
4965,1945,3100814429,2015-04-07 11:47:36,7,上海大学站,2015-04-07 12:19:12,7,静安寺,42456.0,44352.0,1,7,8.7,Overcast,1896.0
4966,12055,3100814429,2015-04-07 11:47:36,7,上海大学站,2015-04-07 12:19:12,7,静安寺,42456.0,44352.0,1,7,8.7,Overcast,1896.0
4967,11885,2601141627,2015-04-07 11:48:13,7,上海大学站,2015-04-07 12:23:40,7,静安寺,42493.0,44620.0,1,7,8.7,Overcast,2127.0
4968,1775,2601141627,2015-04-07 11:48:13,7,上海大学站,2015-04-07 12:23:40,7,静安寺,42493.0,44620.0,1,7,8.7,Overcast,2127.0
4969,11728,2103650250,2015-04-07 11:50:50,7,上海大学站,2015-04-07 12:24:53,7,静安寺,42650.0,44693.0,1,7,8.7,Overcast,2043.0
4970,1618,2103650250,2015-04-07 11:50:50,7,上海大学站,2015-04-07 12:24:53,7,静安寺,42650.0,44693.0,1,7,8.7,Overcast,2043.0
4971,1786,2602024806,2015-04-07 11:52:20,7,上海大学站,2015-04-07 12:25:36,7,静安寺,42740.0,44736.0,1,7,8.7,Overcast,1996.0
4972,11896,2602024806,2015-04-07 11:52:20,7,上海大学站,2015-04-07 12:25:36,7,静安寺,42740.0,44736.0,1,7,8.7,Overcast,1996.0
4973,1773,2600829525,2015-04-07 11:58:46,7,上海大学站,2015-04-07 12:29:45,7,静安寺,43126.0,44985.0,1,7,8.7,Overcast,1859.0
4974,11883,2600829525,2015-04-07 11:58:46,7,上海大学站,2015-04-07 12:29:45,7,静安寺,43126.0,44985.0,1,7,8.7,Overcast,1859.0
4975,12035,3002764308,2015-04-07 12:10:54,7,上海大学站,2015-04-07 12:46:21,7,静安寺,43854.0,45981.0,1,7,8.7,Overcast,2127.0
4976,1925,3002764308,2015-04-07 12:10:54,7,上海大学站,2015-04-07 12:46:21,7,静安寺,43854.0,45981.0,1,7,8.7,Overcast,2127.0
4977,12069,3103184343,2015-04-07 12:10:35,7,上海大学站,2015-04-07 12:46:42,7,静安寺,43835.0,46002.0,1,7,8.7,Overcast,2167.0
4978,1583,2004335337,2015-04-07 12:13:29,7,上海大学站,2015-04-07 12:46:42,7,静安寺,44009.0,46002.0,1,7,8.7,Overcast,1993.0
4979,1959,3103184343,2015-04-07 12:10:35,7,上海大学站,2015-04-07 12:46:42,7,静安寺,43835.0,46002.0,1,7,8.7,Overcast,2167.0
4980,11693,2004335337,2015-04-07 12:13:29,7,上海大学站,2015-04-07 12:46:42,7,静安寺,44009.0,46002.0,1,7,8.7,Overcast,1993.0
4981,1507,100072641,2015-04-07 12:15:58,7,上海大学站,2015-04-07 12:52:27,7,静安寺,44158.0,46347.0,1,7,8.7,Overcast,2189.0
4982,11617,100072641,2015-04-07 12:15:58,7,上海大学站,2015-04-07 12:52:27,7,静安寺,44158.0,46347.0,1,7,8.7,Overcast,2189.0
4983,11705,2004771178,2015-04-07 12:21:46,7,上海大学站,2015-04-07 12:56:50,7,静安寺,44506.0,46610.0,1,7,8.7,Overcast,2104.0
4984,1595,2004771178,2015-04-07 12:21:46,7,上海大学站,2015-04-07 12:56:50,7,静安寺,44506.0,46610.0,1,7,8.7,Overcast,2104.0
4985,1559,2001348970,2015-04-07 12:25:56,7,上海大学站,2015-04-07 12:57:08,7,静安寺,44756.0,46628.0,1,7,8.7,Overcast,1872.0
4986,11669,2001348970,2015-04-07 12:25:56,7,上海大学站,2015-04-07 12:57:08,7,静安寺,44756.0,46628.0,1,7,8.7,Overcast,1872.0
4987,11916,2603915805,2015-04-07 12:26:08,7,上海大学站,2015-04-07 12:57:12,7,静安寺,44768.0,46632.0,1,7,8.7,Overcast,1864.0
4988,1806,2603915805,2015-04-07 12:26:08,7,上海大学站,2015-04-07 12:57:12,7,静安寺,44768.0,46632.0,1,7,8.7,Overcast,1864.0
4989,1722,2401480932,2015-04-07 12:31:04,7,上海大学站,2015-04-07 13:02:58,7,静安寺,45064.0,46978.0,1,7,8.7,Overcast,1914.0
4990,11832,2401480932,2015-04-07 12:31:04,7,上海大学站,2015-04-07 13:02:58,7,静安寺,45064.0,46978.0,1,7,8.7,Overcast,1914.0
4991,11704,2004717249,2015-04-07 12:36:06,7,上海大学站,2015-04-07 13:07:50,7,静安寺,45366.0,47270.0,1,7,8.7,Overcast,1904.0
4992,1594,2004717249,2015-04-07 12:36:06,7,上海大学站,2015-04-07 13:07:50,7,静安寺,45366.0,47270.0,1,7,8.7,Overcast,1904.0
4993,11665,2000061305,2015-04-07 12:32:54,7,上海大学站,2015-04-07 13:08:08,7,静安寺,45174.0,47288.0,1,7,8.7,Overcast,2114.0
4994,1555,2000061305,2015-04-07 12:32:54,7,上海大学站,2015-04-07 13:08:08,7,静安寺,45174.0,47288.0,1,7,8.7,Overcast,2114.0
4995,1845,2801458953,2015-04-07 12:36:29,7,上海大学站,2015-04-07 13:12:33,7,静安寺,45389.0,47553.0,1,7,8.7,Overcast,2164.0
4996,11955,2801458953,2015-04-07 12:36:29,7,上海大学站,2015-04-07 13:12:33,7,静安寺,45389.0,47553.0,1,7,8.7,Overcast,2164.0
4997,1710,2303968761,2015-04-07 12:42:46,7,上海大学站,2015-04-07 13:13:24,7,静安寺,45766.0,47604.0,1,7,8.7,Overcast,1838.0
4998,11820,2303968761,2015-04-07 12:42:46,7,上海大学站,2015-04-07 13:13:24,7,静安寺,45766.0,47604.0,1,7,8.7,Overcast,1838.0
4999,1679,2204498029,2015-04-07 12:42:00,7,上海大学站,2015-04-07 13:13:26,7,静安寺,45720.0,47606.0,1,7,8.7,Overcast,1886.0
5000,11789,2204498029,2015-04-07 12:42:00,7,上海大学站,2015-04-07 13:13:26,7,静安寺,45720.0,47606.0,1,7,8.7,Overcast,1886.0
5001,12073,3103247412,2015-04-07 12:41:53,7,上海大学站,2015-04-07 13:13:38,7,静安寺,45713.0,47618.0,1,7,8.7,Overcast,1905.0
5002,1963,3103247412,2015-04-07 12:41:53,7,上海大学站,2015-04-07 13:13:38,7,静安寺,45713.0,47618.0,1,7,8.7,Overcast,1905.0
5003,11860,2502683544,2015-04-07 12:29:19,7,上海大学站,2015-04-07 13:18:26,7,静安寺,44959.0,47906.0,1,7,8.7,Overcast,2947.0
5004,1750,2502683544,2015-04-07 12:29:19,7,上海大学站,2015-04-07 13:18:26,7,静安寺,44959.0,47906.0,1,7,8.7,Overcast,2947.0
5005,12034,3002729116,2015-04-07 12:29:19,7,上海大学站,2015-04-07 13:18:26,7,静安寺,44959.0,47906.0,1,7,8.7,Overcast,2947.0
5006,1924,3002729116,2015-04-07 12:29:19,7,上海大学站,2015-04-07 13:18:26,7,静安寺,44959.0,47906.0,1,7,8.7,Overcast,2947.0
5007,11826,2304499548,2015-04-07 12:54:42,7,上海大学站,2015-04-07 13:29:26,7,静安寺,46482.0,48566.0,1,7,8.7,Overcast,2084.0
5008,1716,2304499548,2015-04-07 12:54:42,7,上海大学站,2015-04-07 13:29:26,7,静安寺,46482.0,48566.0,1,7,8.7,Overcast,2084.0
5009,11759,2200698691,2015-04-07 12:57:25,7,上海大学站,2015-04-07 13:29:57,7,静安寺,46645.0,48597.0,1,7,8.7,Overcast,1952.0
5010,1649,2200698691,2015-04-07 12:57:25,7,上海大学站,2015-04-07 13:29:57,7,静安寺,46645.0,48597.0,1,7,8.7,Overcast,1952.0
5011,1589,2004567886,2015-04-07 13:00:59,7,上海大学站,2015-04-07 13:35:36,7,静安寺,46859.0,48936.0,1,7,8.7,Overcast,2077.0
5012,11699,2004567886,2015-04-07 13:00:59,7,上海大学站,2015-04-07 13:35:36,7,静安寺,46859.0,48936.0,1,7,8.7,Overcast,2077.0
5013,12060,3101787732,2015-04-07 13:10:12,7,上海大学站,2015-04-07 13:40:54,7,静安寺,47412.0,49254.0,1,7,8.7,Overcast,1842.0
5014,1950,3101787732,2015-04-07 13:10:12,7,上海大学站,2015-04-07 13:40:54,7,静安寺,47412.0,49254.0,1,7,8.7,Overcast,1842.0
5015,1971,3103655408,2015-04-07 13:10:13,7,上海大学站,2015-04-07 13:41:34,7,静安寺,47413.0,49294.0,1,7,8.7,Overcast,1881.0
5016,12081,3103655408,2015-04-07 13:10:13,7,上海大学站,2015-04-07 13:41:34,7,静安寺,47413.0,49294.0,1,7,8.7,Overcast,1881.0
5017,12094,3700275040,2015-04-07 13:07:09,7,上海大学站,2015-04-07 13:42:25,7,静安寺,47229.0,49345.0,1,7,8.7,Overcast,2116.0
5018,1984,3700275040,2015-04-07 13:07:09,7,上海大学站,2015-04-07 13:42:25,7,静安寺,47229.0,49345.0,1,7,8.7,Overcast,2116.0
5019,1516,302224074,2015-04-07 13:20:23,7,上海大学站,2015-04-07 13:52:13,7,静安寺,48023.0,49933.0,1,7,8.7,Overcast,1910.0
5020,11626,302224074,2015-04-07 13:20:23,7,上海大学站,2015-04-07 13:52:13,7,静安寺,48023.0,49933.0,1,7,8.7,Overcast,1910.0
5021,1973,3103695478,2015-04-07 13:19:16,7,上海大学站,2015-04-07 13:52:28,7,静安寺,47956.0,49948.0,1,7,8.7,Overcast,1992.0
5022,12083,3103695478,2015-04-07 13:19:16,7,上海大学站,2015-04-07 13:52:28,7,静安寺,47956.0,49948.0,1,7,8.7,Overcast,1992.0
5023,1626,2103966482,2015-04-07 13:14:09,7,上海大学站,2015-04-07 14:01:41,7,静安寺,47649.0,50501.0,1,7,8.1,"Overcast, rain",2852.0
5024,11736,2103966482,2015-04-07 13:14:09,7,上海大学站,2015-04-07 14:01:41,7,静安寺,47649.0,50501.0,1,7,8.1,"Overcast, rain",2852.0
5025,11986,2901312594,2015-04-07 13:28:32,7,上海大学站,2015-04-07 14:03:19,7,静安寺,48512.0,50599.0,1,7,8.1,"Overcast, rain",2087.0
5026,1876,2901312594,2015-04-07 13:28:32,7,上海大学站,2015-04-07 14:03:19,7,静安寺,48512.0,50599.0,1,7,8.1,"Overcast, rain",2087.0
5027,1733,2402463014,2015-04-07 13:30:51,7,上海大学站,2015-04-07 14:03:20,7,静安寺,48651.0,50600.0,1,7,8.1,"Overcast, rain",1949.0
5028,11843,2402463014,2015-04-07 13:30:51,7,上海大学站,2015-04-07 14:03:20,7,静安寺,48651.0,50600.0,1,7,8.1,"Overcast, rain",1949.0
5029,11670,2001430610,2015-04-07 13:38:05,7,上海大学站,2015-04-07 14:08:01,7,静安寺,49085.0,50881.0,1,7,8.1,"Overcast, rain",1796.0
5030,1560,2001430610,2015-04-07 13:38:05,7,上海大学站,2015-04-07 14:08:01,7,静安寺,49085.0,50881.0,1,7,8.1,"Overcast, rain",1796.0
5031,1946,3101415481,2015-04-07 13:33:07,7,上海大学站,2015-04-07 14:09:16,7,静安寺,48787.0,50956.0,1,7,8.1,"Overcast, rain",2169.0
5032,12056,3101415481,2015-04-07 13:33:07,7,上海大学站,2015-04-07 14:09:16,7,静安寺,48787.0,50956.0,1,7,8.1,"Overcast, rain",2169.0
5033,1557,2000871735,2015-04-07 13:52:07,7,上海大学站,2015-04-07 14:24:41,7,静安寺,49927.0,51881.0,1,7,8.1,"Overcast, rain",1954.0
5034,11667,2000871735,2015-04-07 13:52:07,7,上海大学站,2015-04-07 14:24:41,7,静安寺,49927.0,51881.0,1,7,8.1,"Overcast, rain",1954.0
5035,11957,2802102906,2015-04-07 14:05:41,7,上海大学站,2015-04-07 14:36:08,7,静安寺,50741.0,52568.0,1,7,8.1,"Overcast, rain",1827.0
5036,1847,2802102906,2015-04-07 14:05:41,7,上海大学站,2015-04-07 14:36:08,7,静安寺,50741.0,52568.0,1,7,8.1,"Overcast, rain",1827.0
5037,11701,2004596102,2015-04-07 14:06:03,7,上海大学站,2015-04-07 14:41:56,7,静安寺,50763.0,52916.0,1,7,8.1,"Overcast, rain",2153.0
5038,1591,2004596102,2015-04-07 14:06:03,7,上海大学站,2015-04-07 14:41:56,7,静安寺,50763.0,52916.0,1,7,8.1,"Overcast, rain",2153.0
5039,1695,2302792582,2015-04-07 14:16:17,7,上海大学站,2015-04-07 14:47:07,7,静安寺,51377.0,53227.0,1,7,8.1,"Overcast, rain",1850.0
5040,11805,2302792582,2015-04-07 14:16:17,7,上海大学站,2015-04-07 14:47:07,7,静安寺,51377.0,53227.0,1,7,8.1,"Overcast, rain",1850.0
5041,1930,3003014831,2015-04-07 14:12:33,7,上海大学站,2015-04-07 14:47:37,7,静安寺,51153.0,53257.0,1,7,8.1,"Overcast, rain",2104.0
5042,12040,3003014831,2015-04-07 14:12:33,7,上海大学站,2015-04-07 14:47:37,7,静安寺,51153.0,53257.0,1,7,8.1,"Overcast, rain",2104.0
5043,11791,2300855132,2015-04-07 14:12:32,7,上海大学站,2015-04-07 14:47:37,7,静安寺,51152.0,53257.0,1,7,8.1,"Overcast, rain",2105.0
5044,1681,2300855132,2015-04-07 14:12:32,7,上海大学站,2015-04-07 14:47:37,7,静安寺,51152.0,53257.0,1,7,8.1,"Overcast, rain",2105.0
5045,1863,2803674837,2015-04-07 14:29:21,7,上海大学站,2015-04-07 15:03:17,7,静安寺,52161.0,54197.0,1,7,8.1,"Overcast, rain",2036.0
5046,11973,2803674837,2015-04-07 14:29:21,7,上海大学站,2015-04-07 15:03:17,7,静安寺,52161.0,54197.0,1,7,8.1,"Overcast, rain",2036.0
5047,1813,2702114994,2015-04-07 14:30:43,7,上海大学站,2015-04-07 15:03:29,7,静安寺,52243.0,54209.0,1,7,8.1,"Overcast, rain",1966.0
5048,11923,2702114994,2015-04-07 14:30:43,7,上海大学站,2015-04-07 15:03:29,7,静安寺,52243.0,54209.0,1,7,8.1,"Overcast, rain",1966.0
5049,1835,2703451862,2015-04-07 14:38:08,7,上海大学站,2015-04-07 15:08:24,7,静安寺,52688.0,54504.0,1,7,8.1,"Overcast, rain",1816.0
5050,11945,2703451862,2015-04-07 14:38:08,7,上海大学站,2015-04-07 15:08:24,7,静安寺,52688.0,54504.0,1,7,8.1,"Overcast, rain",1816.0
5051,1918,3002475362,2015-04-07 14:33:56,7,上海大学站,2015-04-07 15:08:37,7,静安寺,52436.0,54517.0,1,7,8.1,"Overcast, rain",2081.0
5052,12028,3002475362,2015-04-07 14:33:56,7,上海大学站,2015-04-07 15:08:37,7,静安寺,52436.0,54517.0,1,7,8.1,"Overcast, rain",2081.0
5053,11886,2601154755,2015-04-07 14:37:19,7,上海大学站,2015-04-07 15:09:03,7,静安寺,52639.0,54543.0,1,7,8.1,"Overcast, rain",1904.0
5054,1776,2601154755,2015-04-07 14:37:19,7,上海大学站,2015-04-07 15:09:03,7,静安寺,52639.0,54543.0,1,7,8.1,"Overcast, rain",1904.0
5055,1854,2802749820,2015-04-07 14:45:58,7,上海大学站,2015-04-07 15:20:01,7,静安寺,53158.0,55201.0,1,7,8.1,"Overcast, rain",2043.0
5056,11964,2802749820,2015-04-07 14:45:58,7,上海大学站,2015-04-07 15:20:01,7,静安寺,53158.0,55201.0,1,7,8.1,"Overcast, rain",2043.0
5057,1532,600471344,2015-04-07 14:46:56,7,上海大学站,2015-04-07 15:20:17,7,静安寺,53216.0,55217.0,1,7,8.1,"Overcast, rain",2001.0
5058,1933,3003261299,2015-04-07 14:44:13,7,上海大学站,2015-04-07 15:20:17,7,静安寺,53053.0,55217.0,1,7,8.1,"Overcast, rain",2164.0
5059,12043,3003261299,2015-04-07 14:44:13,7,上海大学站,2015-04-07 15:20:17,7,静安寺,53053.0,55217.0,1,7,8.1,"Overcast, rain",2164.0
5060,11642,600471344,2015-04-07 14:46:56,7,上海大学站,2015-04-07 15:20:17,7,静安寺,53216.0,55217.0,1,7,8.1,"Overcast, rain",2001.0
5061,1990,3900118183,2015-04-07 14:47:40,7,上海大学站,2015-04-07 15:20:26,7,静安寺,53260.0,55226.0,1,7,8.1,"Overcast, rain",1966.0
5062,12100,3900118183,2015-04-07 14:47:40,7,上海大学站,2015-04-07 15:20:26,7,静安寺,53260.0,55226.0,1,7,8.1,"Overcast, rain",1966.0
5063,1562,2001811218,2015-04-07 14:47:00,7,上海大学站,2015-04-07 15:20:32,7,静安寺,53220.0,55232.0,1,7,8.1,"Overcast, rain",2012.0
5064,11672,2001811218,2015-04-07 14:47:00,7,上海大学站,2015-04-07 15:20:32,7,静安寺,53220.0,55232.0,1,7,8.1,"Overcast, rain",2012.0
5065,11906,2603236681,2015-04-07 14:44:19,7,上海大学站,2015-04-07 15:20:50,7,静安寺,53059.0,55250.0,1,7,8.1,"Overcast, rain",2191.0
5066,1796,2603236681,2015-04-07 14:44:19,7,上海大学站,2015-04-07 15:20:50,7,静安寺,53059.0,55250.0,1,7,8.1,"Overcast, rain",2191.0
5067,11977,2900075123,2015-04-07 15:00:52,7,上海大学站,2015-04-07 15:31:16,7,静安寺,54052.0,55876.0,1,7,8.1,"Overcast, rain",1824.0
5068,1867,2900075123,2015-04-07 15:00:52,7,上海大学站,2015-04-07 15:31:16,7,静安寺,54052.0,55876.0,1,7,8.1,"Overcast, rain",1824.0
5069,11884,2601003548,2015-04-07 14:58:11,7,上海大学站,2015-04-07 15:32:05,7,静安寺,53891.0,55925.0,1,7,8.1,"Overcast, rain",2034.0
5070,1774,2601003548,2015-04-07 14:58:11,7,上海大学站,2015-04-07 15:32:05,7,静安寺,53891.0,55925.0,1,7,8.1,"Overcast, rain",2034.0
5071,1821,2702627429,2015-04-07 14:55:52,7,上海大学站,2015-04-07 15:38:30,7,静安寺,53752.0,56310.0,1,7,8.1,"Overcast, rain",2558.0
5072,11931,2702627429,2015-04-07 14:55:52,7,上海大学站,2015-04-07 15:38:30,7,静安寺,53752.0,56310.0,1,7,8.1,"Overcast, rain",2558.0
5073,1947,3101495983,2015-04-07 14:55:57,7,上海大学站,2015-04-07 15:38:39,7,静安寺,53757.0,56319.0,1,7,8.1,"Overcast, rain",2562.0
5074,12057,3101495983,2015-04-07 14:55:57,7,上海大学站,2015-04-07 15:38:39,7,静安寺,53757.0,56319.0,1,7,8.1,"Overcast, rain",2562.0
5075,12049,3003714759,2015-04-07 14:57:22,7,上海大学站,2015-04-07 15:47:34,7,静安寺,53842.0,56854.0,1,7,8.1,"Overcast, rain",3012.0
5076,1939,3003714759,2015-04-07 14:57:22,7,上海大学站,2015-04-07 15:47:34,7,静安寺,53842.0,56854.0,1,7,8.1,"Overcast, rain",3012.0
5077,11787,2204461149,2015-04-07 15:20:48,7,上海大学站,2015-04-07 15:53:29,7,静安寺,55248.0,57209.0,1,7,8.1,"Overcast, rain",1961.0
5078,1677,2204461149,2015-04-07 15:20:48,7,上海大学站,2015-04-07 15:53:29,7,静安寺,55248.0,57209.0,1,7,8.1,"Overcast, rain",1961.0
